clue,exp,len
20 Supplier of footwear bill 1 down sent back (6), ADIDAS – AD (bill) I (1) SAD (down) reversed (sent back) – not the first ‘supplier of footwear’ that came to mind but ‘Clarks’ wouldn’t parse. ,144
1 SUPPRESS Drink with the mob and black out (8), SUP + PRESS ,13
5 STROPS Ceases to be interrupted by Romeo’s fits of temper (6), ST(R)OPS Romeo is R in the phonetic alphabet. ,47
"9 TAKE FIRE Catch kite and fear breakage (4,4)", *(kite fear) ,14
10 HALTER Henry gets change of riding gear (6), H + ALTER ,11
12 FIRST Trees take time to become predominant (5), FIRS + T ,10
13 CORKSCREW Irish port’s sailors use this to get to the drink (9), CORK’S CREW ,13
"14 PASS ON Willinfect (4,2)"," Double definition – (“will” is a verb (thanks Coby) here, meaning to “leave in one’s will”) ",93
16 SCOURGE Catplague (7), Double definition ,19
"19 OPEN AIR Lovebird’s to display outdoors (4,3)", O + PEN + AIR “Lovebird” has to be split into “love” = O + “bird” = PEN (female swan) ,87
"21 ON TAPE Recorded somebody catching bug (2,4)", ON(TAP)E ,10
23 ARROGANCE Boasting of exotic orange car (9), *(orange car) ,15
25 LOOSE Promiscuous sweetheart is after the toilets (5), LOOSE + E (the heart of “SwEet”) ,34
26 SCANTY Inadequate lavatory in filthy place (6), S(CAN)TY ,10
27 PARAQUAT Factor storing water and weedkiller (8), PAR(AQUA)T ,12
28 SATIRE Father accepts a time for parody (6), S(A T)IRE ,11
29 REVEREND Republican always gets motive of clergyman (8), R + EVER + END Down ,21
"1 SET OFF Initiatedisplay (3,3)", Double definition ,19
"2 POKER FACE Cope with freak distribution giving nothing away (5,4)", *(cope freak) Not sure the definition and solution match (“poker faced” = “giving nothing away”) ,98
3 REFIT Soldier qualified for overhaul (5), R.E. (Royal Engineer) + FIT ,29
4 SARACEN Active ethnic group in Senegal is Arab (7), S(A RACE)N SN is the International Car Registration indicator for Senegal ,75
6 TRANSPORT Team leader supervised recreation in ecstasy (9), T + RAN + SPORT ,17
7 OTTER Excessive hesitation of fish- eater (5), O.T.T. (over the top) + ER ,28
8 SCRAWLER School head has sycophant who writes badly (8), S + CRAWLER ,13
11 ARTS A group of subjects found in retirement in Australia (4), Hidden backwards in AuSTRAlia ,31
15 SLAUGHTER Son has convulsions seeing carnage (9), S + LAUGHTER ,14
17 REPRODUCE Copy for spin doctor entering contract (9), RE(P.R.O.)DUCE P.R.O. stands for “public relations officer” ~”spin doctor” ,76
18 MOLASSES Doctor the girls’ sweet treat (8), M.O. + LASSES ,15
20 RANT Loudly scold scoundrel without the last bit of contrition (4), RA(N)T ,8
21 OPERATE Perform works by Lawrence (7), OPERA = T.E. (Lawrence) ,25
22 HEATED Passionate earl in dance of death (6), E in *(death) ,15
24 ROAST Criticise a society involved in corruption (5), RO(A S)T ,10
"1A MASSACRE OF &8 Reimagined – once fog clears – same crime of 14/20 (8,2)"," crime of 14/20 / anag (i.e. reimagined, of ONCE FOG CLEARED SAME ",66
7A MAGE Old man flees injured wizard (4)," wizard / (DA)MAGE(D) – injured, without DAD (old man, ‘fleeing’) ",66
9A FARM Old 7 down had this fine weapon (4), Old 7D had this / F (fine) + ARM (weapon) ,43
10A APPROACHED Brave daughter giving sportsman hug made advances (10), made advances / AP_ACHE (brave) + D (daughter) around (hugging) PRO (sportsman) ,81
11A AMOEBA Brainless life-form a second President recalled? (6)," Brainless life-form / A + MO (a moment, or second) + EBA (Abe – President Lincoln, recalled) ",94
12A RETROACT Upset Carter to reference past events (8), reference past events / anag (i.e. upset) of CARTER TO ,56
13A FACTOTUM Flexible assistant’s uppermost part almost against belly (8)," Flexible assistant / FAC(E) (almost face, or uppermost part) + TO (against) + TUM (belly) ",91
15A ALEC Conservative on the beer – smart man? (4), smart man? / ALE (beer) + C (Conservative) ,44
17A TWEE Overly sentimental sports supporter keeps wicket (4)," Overly sentimental / T_EE (sports supporter, e.g. of golf ball) around (keeping) W (wicket) ",93
"19A NEXT DOOR One departs north exit closer in adjacent house (4,4)"," in adjacent house / N (North) + EX(I)T (exit, with I – one – departing) + DOOR (‘closer’, something that closes) ",114
22A ALHAMBRA Palace where an innocent artist captures hearts (8),"  Palace (in Spain) / A + L_AMB (innocent) + RA (Royal Academician, artist) around (capturing) H (hearts) ",106
23A MEDUSA Small Sea States for jellyfish (6)," jellyfish / MED (abbreviation, or ‘small’, for Mediterranean Sea) + USA (‘the States’) ",88
25A DISTORTION Sort idiot out with new twist on meaning? (10), twist on meaning / anag (i.e. out) of SORT + IDIOT + N (new) ,62
26A VEAL Some dive a little lower for food? (4), (little) lower (calf) for food / hidden word (i.e some) in ‘diVE A Little’ ,76
27A AMIR Song about masculine Arabic man? (4)," Arabic man / A_IR (song) around M (male, masculine) ",53
"28A SAN LEANDRO Sick room, fit medic and oxygen in Californian city (3,7)"," Californian city / SAN (sanatorium, sick room) + LEAN (fit, lithe) + DR (doctor, medic) + O (oxygen) Down Clue No Solution Clue Definition (with occasional embellishments) / Logic/parsing ",189
2D ANAEMIA I want to rise in sober society – vigour lacks in it (7)," vigour lacks in it / A_A (Alcoholicas Anonymous, sober society) around NAEMI (I MEAN, I want to, rising) ",106
3D SOMME Few protecting millions in war zone (5), war zone / SOM_E (few) around (protecting) M (millions) ,57
"4D CHAPATTI Man, classically elegant, refuses cold food (8)"," food / CHAP (man) + ATTI(C) (classically elegant, without C – cold) ",69
5D EXPERIMENTATION ETA presses ten Fairy Fellows into explosive testing (15)," testing / EXPERIMENTA = E_TA around (pressing) X (ten) + PERI (fairy) + MEN (fellows), plus TION (anag, i.e. explosive, of INTO) ",130
6D FROSTY US poet over years lacking enthusiasm (6)," lacking enthusiasm / FROST (Robert, US Poet) + Y (years) ",58
7D MACDONALD Rainwear put on shivery lad clan caught in 1/8 (9)," clan caught in 1/8 / MAC (rainwear) + DON (put on) + ALD (anag, i.e. shivery, of LAD) ",87
8D GLENCOE See 1 (7), See 1 / ,9
"14D THE MASTER & 20 John Dalrymple: flight controller? (3,6)", John Dalrymple / The ‘Master of Stair’ might be controller of a flight (of stairs) ,84
"20D OF STAIR See 14 (2,5)", See 14 / ,10
16D EXAMINEE One tested bomb aboard chopper going north and east (8)," one tested / EXA (axe, chopper, going up, north) + E (East), all around MINE (bomb) ",85
18D WILLIAM King shows purpose early in the morning (7)," King / WILL (purpose, intent) + IAM (1 AM, early in the morning!) ",67
21D ABORTS Stops before finishing topside of beef in spoilt roast (6)," stops before finishing / A_ORTS (anag, i.e. spoilt, of ROAST) around B (top letter, topside, of Beef) ",103
"1 Blue clothes first, perhaps? (3,4)"," LOW GEAR LOW [blue] + GEAR [clothes]: this turned out to be a simple charade, with two bits of possible misdirection in ‘first’ and ‘clothes’ – a sign of good cluing ",167
"5 One with special advantage is in the drink, they say? (7)", INSIDER Sounds like [they say] in cider [in the drink] ,56
"9 Currency of Iceland in a rut DINAR Hidden in IcelanD IN A Rut 10 Lottery in hand, oddly, after card removed (9)", WITHDRAWN DRAW [lottery] in H[a]N[d] [odd letters of] after WIT [card] ,72
11 Just eastern Chinese dynasty sold houses (4-6), EVEN-HANDED E [Eastern] + VENDED [sold] round [houses] HAN [Chinese dynasty] ,78
12 Goodwood’s cut (4), GASH G [good] + ASH [wood] ,28
"14 Tell to seal mouth after Beethoven’s Ninth, a line combining different tunes (12)", CONTRAPUNTAL COUNT [tell] round [to seal] TRAP [mouth] after N [ninth letter of beethoveN] + A L [a line] ,107
"18 Blank cheque cashed with random initials, the balance imbalanced! (5,7)"," CARTE BLANCHE Anagram [imbalanced] of THE BALANCE and the initial letters of Cashed and Random – but ‘imbalance’ is a noun, not a verb, so there is no such word as ‘imbalanced’: why not ‘unbalanced’? – the surface didn’t make much sense to me, anyway ",252
"21 Unhealthy to ignore strong heart, for one thing (4)", UNIT UN[f]IT [unhealthy] minus [to ignore] f – strong – its middle letter [heart] – I think there’s some discussion re [un]fit = [un]healthy? ,143
"22 A robust, rough and unfashionable, unskilled worker (10)", ROUSTABOUT Anagram [rough] of A ROBUST + OUT [unfashionable] ,62
"25 Line retracted about idiot, with woman never believed (9)"," CASSANDRA A reversal [retracted] of ARC [line] round ASS [idiot] + AND [with] for the daughter of King Priam of Troy, to whom Apollo gave the power of prophecy but, when she rejected his advances, he caused her prophecies never to be believed. She prophesied the fall of Troy and I remember that the notes in the back of my school copy of Aeneid II suggested that we might wonder why she didn’t simply prophesy the opposite? But everyone knows there was no getting round these decrees / prophesies: look at Oedipus – prophesied to kill his father and marry his mother, so his hapless parents exposed him on a mountainside as soon as he was born and … ",652
"26 Pedagogue recalled hiding, having shackled student finally (5)"," TUTOR Reversal [recalled] of ROUT [hiding] round [having shackled] [studen]T 27 23, disconcerting thing? (7) RATTLER Double definition ",136
"28 Sovereign ruled country gutlessly, tending to make mistakes (7)"," ERRANCY ER [sovereign] + RAN [ruled] + C[ountr]Y – we have to read ‘tending’ as a gerund, not a participle Down ",113
1 Run from 23 under opening in lederhosen (6), LADDER L[ederhosen] + ADDER [snake – 23] – and nowhiff of the well-worn snakes and ladders ,92
3 Bulldozer great sex? (10), EARTHMOVER Double definition 😉 ,32
4 Canopy of willow overshadowed by bay tree (5)," ROWAN W[illow] in ROAN [bay – horse] 5 Chiefly wet? (2,3,4) IN THE MAIN A rather Rufusian cryptic definition 6,",112
"2 Crushing victory desired, unfortunately, as 23 (10)", SIDEWINDER An anagram [unfortunately] of DESIREDround [crushing] WIN [victory] ,80
"7 Italian mount girl has reared, glittering stuff! (8)", DIAMANTE Reversal [has reared] of ETNA [Italian mount] + MAID [girl] ,70
8 Call Dutch artist a 23 (8)," RINGHALS RING [call] + [Frans] HALS [Dutch artist] – an unequivocal piece of wordplay for an unfamiliar word 13 23 gets to transport rodent after getting up in the morning (10) BUSHMASTER BUS [transport] + HAMSTER, with AM [in the morning] reversed [getting up] ",263
"15 I’m grateful wine and bread have turned up — too much to ask? (4,5)", TALL ORDER TA [I’m grateful] + a reversal [turned up] of RED [wine] and ROLL [bread] ,86
"16 Reconnaissance vehicle out cold in evidence of battle (5,3)", SCOUT CAR OUT C [cold] in SCAR [evidence of battle] ,53
"17 Ultimately violent, nastier sort of toys for boys? (5,3)"," TRAIN SET [violen]T + an anagram [sort of] of NASTIER – is this what Santa’sdelivering to the Halpern household? 19 Feeding kid, too much material (with a mouth for 23) (6) COTTON OTT [too much] in [feeding] CON [kid] – + mouth gives cottonmouth, another snake previously unknown to me ",287
20 Hardy one of seven writing off two articles? (6)," STURDY So many ‘sevens’ it could have been one of, so some pause for thought here – but it turned out to be simply S[a]TURD[a]Y – nice one, Paul! ",147
23 Benefit circling north wind (5), SNAKE SAKE [benefit] round N [north]: I don’t know why this took so long to see – except that benefit usually = dole ,118
1 SEQUESTRATION Tips from someone with doubt about traitor leading to seizure (13), An envelope (‘about’) of RAT (‘traitor’) in SE (‘tips fromSomeonE‘) plus QUESTION (‘doubt’). ,94
9 ROAST Revolutionary ruler retaining old cook (5)," An envelope (‘retaining’) of O (‘old’) in RAST, a reversal (‘revolutionary’) of TSAR (‘ruler’). ",97
10 LAST-DITCH Survive scrap that’s desperate (4-5), Definition and literal interpretation. ,40
11 BITUMEN Roofing material fellows attached to part for all to see (7)," A charade of BIT (‘part’) plus U (British film certification, ‘for all to see’) plus MEN (‘fellows’). ",103
"12 MISSILE Torpedo for instance from ship, one in distance (7)", An envelope (‘in’) of SS (‘ship’) plus I (‘one’) in MILE (‘distance’). ,72
13 IMMORTAL Memorable time in base (8), An envelope (‘in’) of T (‘time’) in IMMORAL (‘base’). ,55
15 DIGIT Appeal following search for figure (5), A charade of DIG (‘search’) plus IT (sex ‘appeal’). ,53
16 RIFLE Upset about loud firearm (5), An envelope (‘about’) of F (forte ‘loud’) in RILE (‘upset’). ,62
17 PEDESTAL Editor revised tales after quiet support (8)," A charade of P (‘quiet’) plus ED (‘editor’) plus ESTAL, an anagram (‘revised’) of ‘tales’. ",92
19 SHOPPER Small jumper for customer in store? (7), A charade of S (‘small’) plus HOPPER (‘jumper’). ,50
21 PERUSAL Friend keeping positive about examination (7)," An envelope (‘keeping’) of ERUS, a reversal (‘about’) of SURE (‘positive’) in PAL (‘friend’). ",95
"22 SWALLOWED Accepted second wife, lawful (9)", A charade of S (‘second’) plus W (‘wife’) plus ALLOWED (‘lawful’). ,68
23 ICING Some artistic ingenuity needed for cake decoration? (5), A hidden answer (‘some’) in ‘artistIC INGenuity’. ,51
24 ENTERTAINMENT Go into main tent prepared for show (13)," A charade of ENTER (‘go into’) plus TAINMENT, an anagram (‘prepared’) of ‘main tent’. Down ",92
1 STROBE Saint put on garment in flashing light (6)," A charade of ST (‘saint’) plus ROBE (‘garment’). 2 QUANTUM OF SOLACE Lawman initially trapped by criminal can quote famous Bond movie (7,2,6) An envelope (‘trapped by’) of L (‘Lawman initially’) in QUANTUMOFSOACE, an anagram (‘criminal’) of ‘can quote famous’. ",262
3 EXTEMPORE Spontaneously pace about after European vote (9), A charade of E (‘European’) plus X (‘vote’) plus TEMPO (‘pace) plus RE (‘about’). ,83
4 TALON Claw used in brutal onslaught (5), A hidden answer (‘used in’) in ‘bruTAL ONslaught’. ,52
"5 ASSEMBLED Put together article on predicament, upset and drained (9)"," A charade of A (indefinite ‘article’) plus SSEM, a reversal (‘upset’) of MESS (‘predicament’) plus BLED (‘drained’). ",118
