clue,exp,len
13. Told about article being valued (9), APPRAISED An envelope (‘about’) of A (indefinite ‘article’) in APPRISED (‘told’). ,83
"14. Yard man exhausted, extremely exhausted (9)"," KNACKERED a charade of KNACKER (‘yard man’) plus ED (‘ExhaudteD, extremely’). ",79
17. Midwest sore about one avoiding others (7), RECLUSE A reversal (‘about’) of ES (‘midwESt’) plus ULCER (‘sore’). ,69
18. Source of protein Spooner’s son spotted (7), SOYBEAN A Spoonerism of BOY SEEN (‘son spotted’). ,51
20. Greek woman providing cold dessert (7), GRANITA A charade of GR (‘greek’) plus ANITA (‘woman’). ,57
22. Chucked from small open space in town? (5), SLUNG A charade of S (‘small’) plus LUNG (‘open space in town’). ,66
1. Place and time can be very destructive (6), LOCUST A charade of LOCUS (‘place’) plus T (‘time’). ,54
4. Bathe between Old English and American dramatised by … (7)," OEDIPUS An envelope (‘between’) of DIP (‘bathe’) in OE (‘Old English’) plus US (‘American’); or a charade, if you prefer. The definition follows on to the answer to the next clue, SOPHOCLES, the author of the most famous version of the story, even if the title is often rendered in Latin, Oedipus Rex. 9. … exponent of 11 28, cooking chop and fish outside (9) SOPHOCLES This time definitely an envelope (‘outside’) of PHOC, an anagram (‘cooking’) of ‘chop’ in SOLES (‘fish’). ",477
10. Solver starts to think of Salad Days (5)," YOUTH A charade of YOU (‘solvers’) plus TH (‘starts to THink’). 11,",68
"28. Stink in government terminally spread like wildfire, with your first result of Euro-crisis … (5,7)"," GREEK TRAGEDY An envelope (‘in’) of REEK (‘stink’) in GT (‘GovernmenT terminally’, both ends) plus RAGED (‘spread like wildfire’) plus Y (‘Your first’). 12. … some of which I spied, disguised as exponent of 11 28 (9) EURIPIDES A charade of EUR (‘some of which’, i.e. ‘EURo-crisis’ from the previous clue) plus an anagram (‘disguised’) of ‘I spied’. ",350
13. Insult that should not take one aback? (7)," AFFRONT Obvious, but how to describe the clue? Let up just say … obvious. To affront is to face someone. ",106
15. Urge former partner to start gardening (6), EXHORT A charade of EX (‘former partner’) plus HORT[iculture] (‘start gardening’). ,84
"17. Kidnap leader of society, of course (6)", SNATCH A charade of S (‘leader of Society’) plus NATCH (‘of course’). ,71
19. Buyer to pursue tenacious creature (7), BULLDOG A charade of BULL (‘buyer’ of stocks) plus DOG (‘pursue’). ,68
22. First among men making work of 27 (9)," AGAMEMNON A charade of A (‘first’) plus GAMEMNON, an anagram (‘making’) of ‘among men’. ",89
24. North wind on north Scots town (5), NAIRN A charade of N (‘north’) plus AIR (‘wind’) p[lus N (‘north’). ,69
26. Persian associate with a work of 12 (5), MEDEA A charade of MEDE (‘Persian’) plus ‘a’. ,47
27. Cushy sale arranged by exponent of 11 28 (9), AESCHYLUS An anagram (‘arranged’) of ‘cushy sale’. 28. See 11 – See 11 ,72
29. Nothing can replace extended play for making 4 across horrid (6)," ODIOUS An anagram (‘making’) of OEDIPUS, the answer to 4A, with EP (‘extended play’) replaced by O (‘nothing’). I describe the clue as an anagram only because the E and P are not contiguous. Down ",197
1. Pasta as possible anag of Los Angeles? (7)," LASAGNA There seems to be a surplus A here: we have anagram (‘possible’) fodder of ‘as’, ‘anag’ and LA (‘Los Angeles’). I cannot see any alternative interpretation to finesse the extra letter. Alast minute thought: how about dropping ‘as’ and using LA’S (‘of Los Angeles’) – then the anag could be of ‘anag’ alone? ",316
"2. Plantation of police, say (5)", COPSE A homophone (‘say’) of COPS (‘police’). ,47
3. Keep wine near Manchester (9), STOCKPORT A charade of STOCK (‘keep’) plus PORT (‘wine’). ,59
4. Terribly verbose remark (7), OBSERVE An anagram (‘terribly’) of ‘verbose’. ,47
"5. Have no more to say? Use the tea towel (3,2)", DRY UP Double definition. ,27
6. Grabbed stuff from page with Labour led by himself (9)," PLUNDERED A charade of P (‘page’) plus L (‘Labour’) plus UNDER (‘led by’) plus ED (Miliband, Labour leader, ‘himself’). ",121
7. Split church and miss opportunity outside (6)," SCHISM An envelope (‘outside’) of CH (‘church’) in SISM, an anagram (‘opportunity’?) of ‘miss’. 8. First in the field (estimated) (6) ELDEST An answer hidden in ‘fiELD ESTimated’. ",181
"14. Sibelius’s forte, rendering of the year in Asian country (9)", FINLANDIA I take it that this is F (‘forte’) plus an envelope (‘in’) of L’AN (‘rendering of the year’ into French) in INDIA (‘Asian country’). ,144
16. Chronicler taking time off in outbuilding (9)," HOLINSHED A charade of HOL (‘holiday, ‘time off’) plus ‘in’ plus SHED (‘outbuilding’), for Raphael Holinshed, the 16th century primary author of The Chronicles of England, Scotland and Ireland, which was the major source for Shakespeare’s history plays. ",255
18. Country first in needing food (7)," HUNGARY An envelope (‘in’) of A (‘first’, again’) in HUNGRY (‘needing food’). ",79
19. Send away for backing in invading party (6)," BANISH An envelope (‘invading’) of NI, a reversal (‘backing’) of ‘in’ in BASH (‘party’). ",90
20. Beginning and seeing off second (7)," GENESIS A charade of GENESI, an anagram (‘off’) of ‘seeing’ plus S (‘second’). ",80
21. Burrower to supply weapon in test (6), MARMOT An envelope (‘in’) of ARM (‘to supply weapon’) in MOT (vehicle inspection ‘test’). ,91
23. Remove covering as before (5), ERASE An envelope (‘covering’) of ‘as’ in ERE (‘before’). ,59
1. Make a further judgement about foolish female? (8)," REASSESS RE+ASSESS punning – (if) a male fool=ASS, then a female fool is an ASS’ESS ",85
5. You’re reportedly an American with a heavenly body (6), URANUS homophone: (YOU ARE=UR)+AN+US ,38
9. City in Brazil surrounded by delightful lake (8), SUPERIOR SUPER around RIO 10. Peninsula in part of Russia (not South) (6) IBERIA (s)IBERIA ,92
"12. A profit, not for the first time (5)", AGAIN A+GAIN ,14
"13. Swivels round and dog runs away (5,4)"," TURNS TAIL TURNS+TAIL(follow, dog) ",36
"14. I must leave info on dead consumed by ordnance fired, expendable men (6,6)", CANNON FODDER ((i)NFO+D)) in (ORDNANCE*) ,42
18. In which every second one is a starter (12)," TARAMASALATA strange clue, not sure how to classify this, but every second letter is an ‘A’ ",93
"21. Professor’s soft seat? (4,5)", EASY CHAIR cryptic def. EASY+SEAT ,35
"23. Delicate, fellow at bar (5)", FRAIL F+RAIL ,14
24. Reckless plan involving aide-de-camp (6), MADCAP ADC in MAP ,19
25. Legislators upset stores across North America (8), SENATORS (STORES*) around NA ,30
"26. Beam spanning river, it may be an uncommon object (6)", RARITY RAY around (R+IT) ,26
27. Model players playing similar roles (8), TYPECAST TYPE+CAST Down ,25
"1. Rogue in Dartmoor, a ‘scally’ (6)"," RASCAL hidden: dartmooR, A ‘SCALly’ ",37
2. Charm may be a quiet ringing of bells (6), APPEAL A+P+PEAL ,17
3. Show violence towards robust member (6-3), STRONG-ARM STRONG+ARM ,23
"4. Annie Oakley, for example, a fireball (8,4)", SHOOTING STAR cdd ,19
6. A puzzle for Rankin’s inspector (5), REBUS Ref: Ian Rankins ‘Inspector REBUS’ series of novels ,59
7. Name US conductor appearing in French region (8), NORMANDY N+ORMANDY see this link – ORMANDY ,44
"8. Second shaded avenue cook shows young children (5,3)", SMALL FRY S+MALL+FRY ,22
"11. In England, carry out a type of theft (5,7)"," GRAND LARCENY (ENGLAND CARRY)* 15. Motivated by girlfriend, no longer current? (3,2,4) OUT OF DATE punning: infers the girlfriend got you to do something ‘OUT OF (a) DATE’ ",173
16. Flag master unfurled round about (8), STREAMER (MASTER*) around RE ,30
17. Campaigner more offensive about Salvation Army (8), CRUSADER CRUDER around SA ,27
19. Greek island area producing a savoury pastry (6), SAMOSA SAMOS+A ,16
20. Private room near top of tower (6), CLOSET CLOSE+T(ower) ,22
1 Renouncing what oaths can be? (11)," FORSWEARING : Oaths, whether solemn promises to a deity or irreverent or blasphemous uses of the name of anything sacred, are for swearing. 7,",143
28 Went off embarrassed about worker (6)," RANTED : RED(the colour you become when you’re embarrassed) containing(about) ANT(a caste of which social insectsis the worker). Answer: If one was raving and ranting, one went off;became bad-tempered. ",203
"9 Fearful, though not about flier (5)"," RAVEN : “craven”(cowardly;fearful) minus(though not) “c”(abbrev. for “circa”;about, especially when referring to dates). ",122
"10 Following your text, setter enters sports body ballot as the leading contender (9)", FAVOURITE : {UR(abbrev. for “your” when texting on mobile phones) plus(following …) I(pronoun referring to the setter of this crossword)} contained in(enters) {FA(the Football Association;sports body for football) + VOTE(ballot)}. ,232
11 Potential galactic gateways in rocky Welsh moor (9)," WORMHOLES : Anagram of(rocky) WELSH MOOR. Answer: Theoretical, and therefore only potential, gateways/short cuts through which matter could travel in spacetime between stars, galaxies, other universes, and time. That’s about as far as I can explain them. ",256
12 Woman will shortly get ammunition (5)," SHELL : With an apostrophe, the contraction of(shortly) “she(woman) will”. ",76
"13 Taking up a lot of time, sadly, they long to drop round (7)", LENGTHY : Anagram of(sadly) THEY LNG{“they long” minus(to drop) “o”(the round letter)} ,88
15 Determined one in Spanish car (4), SEAT : SET(determined) containing(… in) A(one). ,49
18 Network sending unfinished lament back (4), GRID : Reversal of(back) DIRG{“dirge”(a lament;song of mourning) minusits last letter(unfinished)} ,100
20 Traditionalist movie? (3-4)," DIE-HARD : As two words, title of the Bruce Willis movie. ",59
23 Instrument showing temperature in tube (5)," FLUTE : T(abbrev. for “temperature”) contained in(in) FLUE(a tube or pipe for carrying off smoke, gas, etc.) 24 Losing pressman once I hauled away old Communist leader (4,2-3) CHOU EN-LAI : Anagram of(away) ONCE I HAUL{“once I hauled” minus(losing) “ed”(short for newspaper “editor”;pressman)}. Answer: Alternatively Zhou Enlai, the first Premier of China, under Mao Zedong. ",376
26 It’s not nothing to be very satisfied greeting new government leader (9)," SOMETHING : SO(very, as in “she was so good”) + MET(having satisfied, eg. standards) + HI(an informal greeting) + N(abbrev. for “new”) + G{first letter of(leader) “government”}. ",179
27 African shows disapproval of ironic opening (5), TUTSI : TUTS(utters verbal expressions of disapproval) + I{initial letter of(… opening) “ironic”}. Answer: An ethic group in Central Africa. Historically referred to as the Watutsi or Watusi. ,193
28 See 7across (3), ,1
29 Singer from Florence? (11)," NIGHTINGALE : Double defn: 1st: The songbird whose name is derived from Anglo-Saxon for “night songstress”; and 2nd: The “Lady with the Lamp”, of the Crimean War, regarded as the founder of modern nursing. Down ",212
1 Goodbye to remote Surrey town (8), FAREWELL : FAR(remote;a long way off) + EWELL(the town in Surrey). ,68
2 Priest always going after the right conclusion (8)," REVEREND : {EVER(always, as in “ever faithful”) placed after(going after) R(abbrev. for “right”)} + END(the conclusion;finish). ",129
3 Hoist the western edge (5), WINCH : W(abbrev. for “western”) + INCH(to edge very slowly towards something). ,81
"4 Arnold Wesker initially having had enough, play ending very badly (7)", AWFULLY : AW{initials of “Arnold Wesker” – British playwright of kitchen-sink drama} + FULL(having had enough) + Y{last letter of(… ending) “play”}. ,150
5 Gives significance to wearing lots of underwear (7)," INVESTS : IN(wearing) VESTS(undershirts). Answer: To give authority, power and such, things of significance, to a person. ",123
6 Rootles around to steal funding (9)," GRUBSTAKE : GRUBS(rootles;searches for eg. roots, by digging up the ground) + TAKE(when done without permission, to steal). Answer: North Americanism for providing money for a speculative projector gamble. ",207
7 Jockey capturing a marauder (6), RAIDER : RIDER(a mounted jockey) containing(capturing) A. ,59
8 Pin requirement on empty luggage (6), NEEDLE : NEED(a requirement) plus(on) LE{“luggage” minusits internal letters(empty)}. ,87
14 Region where bird and bear lose their feet (9)," TURKESTAN : “turkey”(a bird) plus(and) “stand”(to bear;tolerate) minustheir respective last;bottom letters (lose their feet, in a down clue). Answer: Literally Land of the Turks. In modern times, it refers toa region which is inhabited mainly by Turkic peoples in Central Asia. It includes present-day Turkmenistan, Kazakhstan, Uzbekistan, Kyrgyzstan and Xinjiang. ",366
16 Capital manservant accepting pound with thanks (8), VALLETTA : {VALET(a manservant) containing(accepting) L(abbrev. for pound sterling; £)} plus(with) TA(short for “thank you”). Answer: Capital city of Malta. ,158
"17 Vita died, perhaps as a result of this ingredient (8)", ADDITIVE : Anagram of(perhaps) VITA DIED. Answer: Some substance added to a mix. ,82
19 Ruler has something to chew over before getting out of the way (7), DUCKING : KING(a ruler) placed after(has … before) reversal of(over) CUD(what cows spend their time chewing). ,111
