clue,exp,len
"23 Boxer, say, can’t initially bear ropes (5)", POOH (reference Winnie the POOH [bear]) containing (ropes) C the first letter of [initially] CAN’T PO C OH POOCH (dog; a boxer is an example of a dog) ,152
24 Sort of brake that had Cyril wobbling round bend (9), Anagram of (wobbling) HAD CYRIL containing (round) U (U-bend) HYDRA U LIC* HYDRAULIC (a HYDRAULIC brake transmits force by means of a compressed fluid.) ,154
26 Annual rut’s perverted? Yes (9), Anagram of (perverted) ANNUAL RUT UNNATURAL (perverted – with ‘yes’ implying perverted can apply to both the wordplay and the definition)  ,140
27 Maybe count number at joint spinning endlessly (5), N (number) + ELBOW (joint) excluding W the last letter (endlessly) reversed (spinning) N OBLE< NOBLE (A Count is an example of a nobleman) ,140
28 Regularly repair organ (3)," 2nd, 4th and 6th letters (regularly) of REPAIR EAR ([body] organ of hearing) ",78
"29 I’m surprised Gove’s had one educated (4,7)", Anagram of (educated) GOVE’S HAD ONE GOOD HEAVENS (expression of surprise; Michael Gove [at the time of the crossword’s publication] is Secretary of State for Education)  Down   ,179
"1 Derek, the disheartened supporter of James (5)"," JACOBI (reference Derek JACOBI, actor) + TE (THE without its middle letter H [disheartened]) JACOBITE (supporter of James II of England [James VII] of Scotland] and his descendants, aiming to restore the Stuarts to the throne) When I first solved this, I tried to parse it using the BO, as my first thought for Derek was Bo Derek [actress]) 2 Light No. 1 works at ",365
"50A (4,4)"," N (number) + anagram of (working) ONE + L (Roman numeral for 50) + AMP (A is an abbreviation for ampere, the SI unit of electric current) N EON* L AMP NEON LAMP (light, some of which may operate on a 50 amp current) ",217
3 Popular Christmas tree stocked here (5)," Hidden word in (stocked here) POPULAR CHRISTMAS LARCH (any tree of the coniferous genus Larix, which could be used as Christmas tree) ",135
4 Haulier’s regular bold appeal to school in Japan (7), 1st and 3rd letters (regular) of BOLD + IT ([sex] appeal) + ZEN (Japanese branch [school] of Buddhism) BL IT ZEN BLITZEN (one of Santa’s reindeer [haulier] who pull the sleigh) ,178
"5 Novice priest angrily puts his foot down (4,3)", L (learner; novice) + an anagram of (angrily) PRIEST L ETS RIP* LETS RIP (expresses oneself violently or without restraint; put ones foot down) ,145
"6 Old cuts of such boiled ganders (5,4)"," 1st and 3rd letters (cuts) of SUCH + an anagram of (boiled) GANDERS SCRAG ENDS (cuts of meat from the neck of a lamb or sheep. It is one of the cheaper cuts of meat, and, I think more likely to be mutton [old] than lamb) 7 TV base acquired by HBO in Texas (originally outside it) (3,3) (E [base of natural logarithms] contained in [acquired by] HBO [a United States premium cable television network]) all contained in (in) TX (Texas) Or it may be that ‘outside it’ is indicating that TX is containing H E BO and ‘in’ is just a link word. T H E BO X THE BOX (television) ",571
8 Haulier reversed as he removed contents (6), Hidden word in (contents) REVERSED AS HE REMOVED DASHER (another of Santa’s reindeer [hauliers]) ,98
14 Fatty energy-packed venision diet … (9)," RICH (containing a high proportion of fat, sugar, fruit or seasoning; fatty) containing (packed) E (energy) + STAG (the flesh of a deer / stag is venison) R E ICH STAG REICHSTAG (the lower House of Parliament in Germany during the Second Reich; one of the meanings of ‘diet’ is ‘a national, federal or provincial assembly’) 16 … taken in readily, like sap (8) GULLIBLE (easily deceived or tricked; taken in readily) GULLIBLE (one of the meanings of ‘gull’ is a ‘dupe or fool’; sap [plodding student], so GULLIBLE describes a sap) ",531
17 Yanks open these nuts (8)," CRACKERS (In the UK we ‘pull crackers’ at Christmas; in the United States, I think people ‘open crackers’) CRACKERS (crazy; nuts) 19 Sonny’s leader and partner (Australian) lifted piece (7) S, first letter of (leader of) SONNY + CHER (reference the singing duo SONNY and CHER) + OZ (Australian; Chambers just gives Australia but says it can also be used as an adjective) reversed (lifted) SCHERZO (a piece [of music]) ",419
20 Haulier restricted by shambolic hold-up (7), R (restricted – in the context of a film certificate) + an anagram of (shambolic) HOLD-UP RUDOLPH (the most famous of Santa’s hauliers [reindeer]) ,148
21 Odds on revolutionary cure for tree (6), SP (starting price; odds) + an anagram of (revolutionary) CURE SPRUCE (tree [another one related to the PINE and the FIRS]) ,125
22 Haulier runs after poet (6)," DONNE (reference John Donne [1572 – 1631], English poet) + R (runs [in cricket]) DONNER (the fourth of Santa’s hauliers to appear in the puzzle) ",146
1A O VERGER VERG Church official on the other side of Mongolian tent (6)," / (O)VER (on the other side) + GER (Mongolian tent, or yurt) ",62
"4A M ECONOMICAL ECONMIAL Abused once, mother in US state is careful (10)", / ECON – anag (i.e. abused) of ONCE – plus (M)OM (mother) + I (in) + CAL (California) ,87
11A I OTTAR OTAR Pole’s covering bird in oil (5), / OAR (pole) around T(I)T (bird) ,34
13A T TENSON TENSO Native enters wine competition (6), / TEN(T) (wine) around SON (native) ,37
"14A A WHEATEAR WHEATR Bird, weak with high temperature, on cultivated area (8)", / W (with) + HEAT (high temperature) + anag (i.e. cultivated) of (A)REA ,73
15A L ASTRICT ASTRIC Bind most unlikely burglar finally before international court (7), / (L)AST (most unlikely) + R (last letter of burglar) + I (International) + CT (court) ,88
16A L ACCENT ACENT Chief accountant upset customer lacking single distinguishing mark (6)," / AC (CA, chief accountant, upset) + C(L)ENT (client, or customer, without I – single) ",88
18A R LAUGHTER LAUGHTER Scornful act disturbed the rural gentry at first (8), / anag (i.e. disturbed) of THE + (R)URAL + G (first of gentry) ,64
19A E AVGAS AVGS When star put in fuel for plane (5), / AS (when) around V(E)GA (star) ,34
23A P BANNERET BANERT Opinion’s taking in waiter but not starting to influence knight (8)," / BET (opinion, as in ‘I bet…’) around (P)ANNER (pannier, or waiter, without I – first of ‘influence’) ",104
24A E ACHING ACHING Priest abandons sermonizing in pain (6), / pr(E)ACHING (sermonising) without PR (priest) ,49
26A A CYCLE CYLE Saucy calendar displays series of romances (5)," / hidden word in sauCY C(A)LEndar 27A T GRAECO-ROMAN GRAECOMN Old Croat and German devised style of wrestling (11, hyphenated) / anag (i.e. devised) of O (old) + CROA(T) + GERMAN ",180
31A E SOCLE SOCLE Plain face is very good on shortened 2-iron (5)," / SO (very good) + CLE(E) – shortened CLEEK, or golf club (2-iron) 33A D WHELPED WHELPD Wife occupied soft bed (with no blankets initially), and gave birth (7) / W (wife) + HELD (occupied) around P (soft, pianissimo) + E(D) – bed without B, first of blankets 34A L EGG WHITE EGWHIT On changing weight, it could be used in cookery (8, 2 words) / (L)EG (on-side, in cricket) + anag (i.e. changing) of WEIGHT ",407
35A E RELENT RELNT Soften first of ridges with iron for example [not the middle] (6)," / R (first of ridges) + ELEm(E)NT – element, such as iron, without its middle letter ",86
36A T WICCA WICA For a second time almost caught by Dominica’s ultimate black magic cult (5)," / (T)WICe (for a second time, almost) + C (caught) + A (last of Dominica) 37A T DRAGONTREE DRAGONTE Otter and gander destroyed large plant (10, 2 words) / anag (i.e. destroyed) of OT(T)ER + GANDER ",198
38A E AGLEE AGLE After a period of time shelter is askew in Ayr (5), / AG(E) (time) + LEE (shelter) Down Clue No Extra Letter Derived Answer Entry Clue (definition in bold)/ Logic/Parsing ,120
1D R VOWEL VOWEL It could be a promise to relative (5), / VOW (promise) + (R)EL (relative) ,36
2D S ETHNARCHY ETHNARCY Egyptian fratricide’s cunning – hiding in US city governor’s domain (9)," / (S)ETH (Egyptian god, who committed fratricide) + NY (US city) around ARCH (cunning) ",88
3D F RAEBURN RAEBUN Artist from north of the border with black vase (7)," / (F)RAE (from, Scottish) + B (black) + URN (vase) ",52
5D R CURETTAGE CURETAGE Procedure to remove tissue from dog and French cat’s tail – madness! (9)," / CUR (dog) + ET (French, ‘and’) + T (last of cat) + (R)AGE (madness) ",71
6D O OMAN OMAN Afternoon moon is hazy in sultanate (4), / anag (i.e. hazy) of A (afternoon) + MO(O)N ,46
7D M METHANAL METHANL I leave them animal pickled in formaldehyde (8), / anag (i.e. pickled) of THE(M) + ANiMAL (without I) ,54
8D E INRO INRO Emperor follows in something of traditional Japanese dress (4), / I (in) + N(E)RO (emperor) ,29
9D V ASSIST ASIT Help very large sibling inside (6)," / (V)AST (very large) around SIS (sister, sibling) ",52
10D E LOCUSTA LOCUSTA Place to eat repellent grasshopper (7)," / LOCUS (place) + TA(E) (eat, repelled) ",41
12D R ETCHINGS ETCHINGS Impressions of awful singer in Chad? Au contraire! (8)," / TCH (International Vehicle Registration for Chad) in anag (i.e. awful) of SINGE(R) 17D Y TRAVEL AGENT TRAVELGN He could arrange to get away from river engulfing composer and another man (11, 2 words) / TA(Y) (river) around RAVEL (composer) plus GENT (another man) ",267
"20D G GRAMMATICAL GRAMTICL With properly constructed language, letter covers refugee’s first and habitual response to local girl (11)"," / GAMMA (letter) around R (first of refugee), plus TIC (habitual response) + (G)AL (girl, dialect) ",100
21D R BACKWARD BACKWRD Unwilling poet eats part of carcass with wife (8)," / BARD (poet) around (R)ACK (part of carcass) + W (wife) 22D I DIESEL ENGINE DIESLNG Disturbed genie inside lamp’s opening base – it could be a source of power (12, 2 words) / anag (i.e. disturbed) of GENIE INS(I)DE + L (first of lamp), then E (logarithmic base, mathematics) ",277
23D D BRACELET BRACELT Support cash discount by returning box for ornament (8)," / BRA (support) + C(D) (cash discount) + ELET (tele, or box, backwards) ",73
25D E NOTHING NOTHIG One night transformed insignificant person (7), / anag (i.e. transformed) of ON(E) NIGHT ,42
"28D N NOTATE NOTAE Write, in specialised symbols, observation about native (6)", / NOTE (observation) around (N)AT (native) ,44
29D T WHERE WHER Sharpen leading edges of rapier and épee – in what circumstances? (5), / WHE(T) (sharpen) + RE (leading letters of Rapier and Épee) ,62
30D R CELLA CELA Chamber in temple’s underground vault (5)," / double defn (of sorts) – CELLA = temple chamber, CELLA(R) = underground vault ",81
1. Endlessly large rocks together with floral ring (7)," GARLAND *LARG(e), anagrind “rocks”, + AND =”together with”  5,10. When Sailor Lives With Presidential Family Pet: the navy’s classic film with 1 and 17 (1,4,2,4) A STAR IS BORN AS + TAR + IS + BO, Obama’s Portuguese water dog +R(oyal) N(avy)I think the use of capitals is an extra hint that we’re looking for a film 10. See 5 – See 5 11. “Eschew Ritz!”, ordered the musical missionary (10) SCHWEITZER *ESCHEW RITZI know of Albert, the missionary, and was wondering if there had been a musical made about him, but I discover he was, among other things, an influential organist. ",578
12. Playwright‘s an obstacle right away (6)," BARRIE BARRIE(r), the author of Peter Pan ",43
13. Don’t ’ave to go into liquor-free town (8), DAVENTRY ‘AVEN’T in DRY ,25
"14. Spicy snack from, say, B-52’s hold, said to be sociable (6,3)"," BOMBAY MIX Sounds like (“said”) “bomb bay”, ie. the hold of a bomber, eg. (“say”)a B-52, + MIX = socialise 16. See 9 – See 9 ",126
17. Parent and child society member (5), MASON MA + SON ,16
"19. Being obsessed with self, say nothing about murderer, keeping mum (9)", EGOMANIAC EG + O + <CAIN around MA ,36
"23. Judge accepts D-Day series of battles for a sitcom with 12 and 29 (3,5)", RED DWARF REF around DD + WAR ,31
24. Where 5 10 is unable to be made out (6)," NEBULA *UNABLE, + &lit? ",25
26. Menial role of aerial nut and bolt ring? (10)," DISHWASHER (Satellite) DISH = “aerial”+ WASHER, a ring of metal placed between a nut and bolt ",95
27. Brake loudly: road ends here (4), KERB Homophone of “curb” ,26
28. A centre of primitive processes in river that’s associated with Neptune (7), TRIDENT ID in TRENT ,21
29. Check on French city’s prince? (7), CHARLES CH + ARLES Down ,25
2. Tone of green state party after eggs tossed (7)," AVOCADO CA (for the state of California) + DO = “party”, after <OVA ",69
3. Like a satellite operated by universal line ascending (5)," LUNAR RAN + U + L, all reversed ",33
"4. One sort of wine’s off, waiter ultimately deserts — a joke of an eating place (7)"," NOSHERY NO SHER(r)Y, without the last letter of “waiteR” ",58
6. Record-holder’s secret kept up it? (6)," SLEEVE I’m afraid I can’t see the wordplay here – any suggestions? Thanks to my sister Marian, who’s staying with me for a few days, for reminding of of the expression “Keep it up your sleeve” 🙂 ",196
"7. A tautness sound, as might be heard by drillers (9)"," ATTENTION Sounds like “a tension”, and soldiers on military exercise (“drillers”), may often hear it. ",103
