clue,exp,len
"12 Unreal Christmas visitors ate outside, refusing starter (8)", IMAGINED =”Unreal”. MAGI=”Christmas visitors” with [D]INED=”ate” outside minus its starting letter ,100
13 Convert writing? Only text without margins (9), PROSELYTE =”Convert”. PROSE=”writing?” plus [On]LY TE[xt] without the outer letters. ,86
15 Skittles as stocking-fillers? (4), PINS =”Skittles”; cryptically =legs=”stocking-fillers” ,56
16 School expelling good girl (4)," RUBY =”girl”. RU[g]BY=”school”, minus G[ood] ",46
"17 Hayek, say, giving English company clear conditions (9)"," ECONOMIST =”Economist, say”. E[nglish] CO[mpany] plus NO MIST=”clear conditions” ",82
21 Backing last couple of singers in show (8), REVERSAL =”Backing”. The last couple of letters in [singe]RS inside REVEAL=”show” ,83
22 Row made by curious cat with no tail (6), RUMPUS =”Row”. RUM=”curious” plus PUS[s]=”cat with no tail” ,61
24 Unison in a collapse (10)," CONCERTINA =”collapse”. [in] CONCERT=[in] “Unison”, plus IN A 25 1 down with Jack, in a bad way (4) JILL Tumbled down a hill with Jack. J[ack] plus ILL=”in a bad way” ",168
"26 Going west, panache provided conclusion (6)", FINALE “conclusion”. reversal (“going west”) of ELAN=”panache” and IF=”provided” ,82
27 Scorched watercolour? (6), SEARED =”Scorched”. SEA=”water” plus RED=”colour” Down ,56
1 Cotton on back of weather glass (7), TUMBLER =”glass”. TUMBLE=”Cotton on” plus [weathe]R ,53
2 Free love recurring in college (5)," LOOSE =”Free”. O=”love”, recurring twice in LSE=”college” ",59
3 One taken in by Orlando anagram? Not last but possibly first (7)," ORDINAL =”possibly first”. I=”One”, inside (Orland[o])* ",57
5 Jeremy’s 100 for 10 in video game (3-3)," PAC-MAN =”video game”. Jeremy PA[x]MAN swaps C for x, or 100 for 10 in Roman numerals. ",88
6 Metal I dropped over the Atlantic (9)," ALUMINIUM =”Metal”. Over the Atlantic from the UK, Americans drop an “I” and call it ALUMINUM ",95
7 Leader of Girl Guides in Wells (7), GUSHERS =”Wells”. G[irl] plus USHERS=”Guides” ,47
"8 Waters I can omit? (8,5)"," AMNIOTIC FLUID =”Waters”. AMNIOTIC FLUID in crosswordese might indicate an anagram of “amniotic”, or “I can omit”. ",116
14 Junior minister abused working party (9), SUBDEACON =”Junior minister”. (abused)* plus CON[servative] “party” ,69
"16 Dance away, say, without apparent effort (4,3)"," REEL OFF =”say, without apparent effort”. REEL=”Dance” plus OFF=”away” ",72
18 Seminarian and judge provide commentary? (7)," NARRATE =”provide commentary”. NAR=half of ‘nar[ian]’, or Semi-‘narian’, plus RATE=”judge” ",92
19 Unpleasant short story accepted by team (7), SQUALID =”Unpleasant”. LI[e]=”short story” inside SQUAD=”team” ,64
20 Not quite missing line of stars (6), ASTRAL =”of stars”. ASTRA[y]=”Not quite missing” plus L[ine] ,62
1 Where to start digging gold in a lode possibly? (8)," ELDORADO D (start of digging) OR (gold) in (A LODE)* anagram=possibly – definition is &lit, Eldorado is a fabled land of gold 5 19 goods, sweet (6) BONBON BONBON (good, twice) – a sweet and a type of spoon also known as a Puritan Spoon. I’m not sure on the exact spoon details, I don’t have any reliable refernce material to consult.Whoops, I have misread the clue number, 19 is NICE not PURITAN (which is 18). Possibly Nice= from Nice in France, in French. Good and bon are synonyms in English, so not necessary to invoke French (though no reason why not to either?). Good=bon is adjectival, so cannot be pluralised. Thanks to Rishi. ",636
9 In which to cook odd bits of 10 pecan nuts (8)," SAUCEPAN StAtUs (10, odd bits of) PECAN* anagram=nuts ",55
10 Standing stone figures earl discarded (6), STATUS STATUeS (stone figures) missing E=earl – definition is ‘standing’ ,74
"12 Without notice, lady invests old students’ dough (5)"," LOLLY O (old) L L (two learners, students) in LadY missing AD (advertisement, notice) – cash ",94
13 Old Protestant Welshman set in charge (9)," EVANGELIC EVAN (Welsh name) GEL (set) IC (in charge) – definition is ‘old Protestant’. I’m not sure why ‘old’ is there, Chambers gives ‘Protestant’ as a current meaning of evangelic. ",184
14 Manhattan products flop when bottled (1-5), A-BOMBS BOMB (flop) in (bottled by) AS (when). Manhattan was the codename for the US atomic weapons program in WWII. ,118
16 It spans river junction in 12 (7)," PONTOON PO (river) then T (junction) in NOON (12) – definition is ‘it spans’, a type of bridge made of boats ",110
18 Upright piano tuner worked without one (7)," PURITAN PIANO (piano) TUNER* anagram=worked containing (without, outside) I (one) missing (without) ONE. Thanks to Eileen, mike04 et al. I did parse it this way when solving (honest!) but for some reason failed to remember when commenting the solution. Sloppy work! ",267
20 Big names export drug from Sulawesi (6)," CELEBS CELEBeS (old name for Sulawesi, island in Indonesia) missing (exporting) E (ecstacy, drug) ",99
22 I make an impression with one brief visit in uniform (9)," IDENTICAL I DENT (make an impression) with I (one) CALL (visit, missing last letter) – definition is ‘uniform’ ",112
23 A Lloyd Webber’s partner’s moment? (5)," TRICE T RICE (Tim Rice, partner of Andrew Lloyd Weber) ",56
24 He was here backing royal house over Israel (6)," KILROY YORK (royal house) reversed containing (over) IL (Israel, IVR) – ‘Kilory was here’ was a popular American phrase and graffiti slogan in WWII ",149
25 Material on Near East? (8)," RELEVANT RE (regarding, on) LEVANT (Near East) – definition is ‘material’, relevant to ",88
26 This son held estate implicitly (6), ELDEST found inside (implicit in) hELD ESTate ,47
27 Feeling disheartened in life perhaps (8)," SENTENCE SENTiENCE (feeling, disheartened) – a life sentence perhaps Down ",75
"1 Art supporters, sly types after women’s lib? (6)", EASELS wEASELS (sly types) after W=women has been liberated (taken out) – made me smile! ,90
2 Eg Baron Cohen lookalike dashed across the pond (6-9)," DOUBLE-BARRELLED DOUBLE (lookalike) and BARRELLED (dashed, American) – an example of a double barelled name (missing the more typical hyphen, eg Sasha Baron Cohen) ",165
3 Like some of the wind cure Mike ignored (5), REEDY REmEDY ignoring M=mike – like the woodwind ,50
4 GP was rude about leading lady’s bloomers (7)," DRAWERS DR (doctor, GP) WAS* rude=anagram about ER (leading lady, The Queen) – drawers and bloomers are types of underwear ",124
6 A lot can go wrong with quite a few sides (9)," OCTAGONAL (A LOT CAN GO)* wrong=anagram 7 This showed bottle in RAF, a bit shattered (6,2,7) BATTLE OF BRITAIN (BOTTLEINRAF ABIT)* anagram=shattered – definition &lit (ish). A very nice clue. ",193
"8 Nobody grasps second missile’s point (4,4)", NOSE CONE SEC (second) in (grasped by) NO ONE (nobody) ,56
11 Where guys are tense and theatrical (4), CAMP double/cryptic definition – guy ropes could be tense (taut) in a campsite ,80
15 Maoist nut translated Origin of Species (9), MUTATIONS (MAOIST NUT)* anagram=translated – mutation of genes is a part of of evolution ,90
17 Drizzle almost bound to upset horny beast (8)," SPRINKLE SPRINt SPRINg(bound, almost) with ELK (horny beast) reversed (upset) ",79
19 Northern Rock’s described as friendly (4)," NICE N (northern) ICE (rock, diamond) – definition is ‘described as friendly’ ",79
"20 Where to train sheepdog, say, for one (7)", COLLEGE Why? Something to do with Collie dogs? COLLiE (sheepdog) with EG replacing (for) I (one). Thanks to Pelham Barton for this. ,133
21 Penny is the French version – I’m used to pound (6)," PESTLE P (penny) EST LE (is the, French) ",42
8 Rate it in green (8)," CELERITY IT in CELERY, Green meaning celery is pushing it a bit in my opinion ",79
9 See 3  10 Modern and successful city hotel (2-4), HI-TECH HIT & EC(london postcode)& H(otel) ,44
"11 Start to act strangely once seen (5,3)", SCENE ONE [ONCE SEEN]* ,24
12 Long live the test! (4), VIVA Double definition ,24
13 Aunt is prim as a result of this (10), PURITANISM [AUNT IS PRIM]* I guess this an old favourite but a nice anagram ,77
15 Artist picked up according to girl (7), CEZANNE Sounds like SAYS ANNE ,31
16 Wine served in cabarets in Amsterdam (7), RETSINA Hidden answer ,23
18 A toast and thunderous applause starts after Schubert composition (10)," BRUSCHETTA SCHUBERT* & T(hunderous) A(pplause), seem something very similar recently. ",87
"19 Having polished off dregs, drunk daughter’s in a state (4)", UTAH [DAUGHTERS (- DREGS)]* ,29
20 Shiny animated design (8), DIAMANTE [ANIMATED]* ,22
"22 One by one, outspoken junior medical staff put in prison (6)"," INTERN Three parter: sounds like IN TURN, and 2 defintions 23 <sub>c</sub><sup>o</sup><sub>u</sub><sup>r</sup><sub>s</sub><sup>e</sup> (6) SLALOM Anyone else have problems reading the font on this? Anyway it’s a weaving course or slalom ",238
24 Birds fight and have arguments (8), SPARROWS SPAR & ROWS Down ,27
"1 The real McCoy (8,7)", DEFINITE ARTICLE The is the definite article and so is “the real McCoy” ,73
"2 All nations enlarge (7,8)"," GENERAL ASSEMBLY ENLARGE* assembled 3,9 Lightly seasoned (4,1,5,2,4) WITH A PINCH OF SALT Double Definition, taking lightly or disbelievingly and straight def ",160
4 Caesar declared this second blot on the landscape (7)," EYESORE Veni Vidi Vici etc, I came I saw….the 2nd bit heard 5,",63
"21 Warning call from Christian, perhaps? (8)"," FORENAME FORE (warning) and CALL (name) 6 Most enthusiastic, like Spooner’s cheap crème anglaise (2,4,2,7) AS KEEN AS MUSTARD Creme Anglais is custard sospoonerism of AS MEAN AS CUSTARD 7 Arms and a form of arm support make smooth replacement for 24 leaders (6,3,6) SLINGS AND ARROWS SLING and SAND replacing SP in (sp)ARROWS (24) ",332
"14 A jerk leading the Catholic Church? (3,7)", THE VATICAN This appears to be A TIC (jerk) inTHE VAN (leading). Doesn’t work perfectly but well enough to give me the answer ,127
7 Fence keeps one in sports ground at all times (8), RECEIVER – I (one) in REC (sports ground) EVER (at all times) ,63
8 What Jacob says about old lady’s fruit? (6), BANANA – BAA (what Jacob {a sheep} says) around (about) NAN (old lady) ,72
11 Make one train endlessly on return (5), UNITE – [r]ETINU[e] (train endlessly) reversed (on return) ,60
12 A jazz piece is eclipsed by piano and harp playing short passage (9), PARAGRAPH – A RAG (a jazz piece) in (is eclipsed by) P (piano) anagram (playing) of HARP ,90
13 Hungry monkey as it were displaying weariness (7), LANGUOR – O in LANGUR (monkey) – ‘hungry’ indicates that the monkey has nothing in it ,87
14 Singer’s initial refusal to take on Tosca disheartened another? (7)," SOPRANO – S[inger] (singer’s initial) NO (refusal) around (to take on) OP[e]RA (Tosca disheartened) 15 Adaptation of Emma’s very British but not a byword for ratings? (6,2,7) SHIVER MY TIMBERS – anagram (adaption of) of EMM[a]’S VERY BRITISH ",243
"18 First off, funny fellow’s a character (7)"," OMICRON – [c]OMIC (first off, funny) RON (fellow) ",51
20 Former professors desert institute after termination of tenure (7), EMERITI – [tenur]E (termination of tenure) MERIT (desert) I (institute) ,73
"22 Feature of Elephant and Castle’s given everyone a kind of buzz (5,4)", TRUNK CALL – TRUNK (feature of elephant) C (castle) ALL (everyone) ,68
23 Police cut is matter for discussion (5), THEME – THE ME[t] (police cut) ,32
24 Keep moving a part of the water pump (6), RETINA – RETAIN (keep) with the A ‘moving) – ‘water pump’ being a cryptic description of an eye ,97
25 African country somehow wants to import snake? On the contrary (8), BOTSWANA – BOA (snake) around (to import) anagram (somehow) of WANTS Down ,75
1 Diagnostic expert sacked others to save money (14), TROUBLESHOOTER – anagram (sacked) of OTHERS TO around (to save) ROUBLE (money) – ‘to’ doing double duty? ,106
2 Fellow’s kicked out of splinter group for fighting (6), ACTION – [f]ACTION (fellow’s kicked out of splinter group) ,60
3 Make delicate adjustments to beautiful melody (4-4), FINE-TUNE – FINE (beautiful) TUNE (melody) ,44
4 Unreliable office worker takes a long time out to lunch (13), TEMPERAMENTAL – TEMP (office worker) ERA (a long time) MENTAL (out to lunch) ,78
5 To finish 22 perhaps is a problem (4-2), HANG-UP – double def. ,23
6 Lawyer needs time to put down information that’s been collected (8)," DATABASE – DA (lawyer) T (time) ABASE (put down) 9 So real hardship is represented in collection of poems (1,10,3) A SHROPSHIRE LAD – anagram (is represented) of SO REAL HARDSHIP 10 For schools, term almost has broken up so go from one party to another (5,3,5) CROSS THE FLOOR – anagram (has broken up) of FOR SCHOOLS TER[m] ",326
16 I resign after elected party hides role in crime (8), INIQUITY – IN (elected) I QUIT (I resign) [part]Y (party hides role) ,70
"17 Karajan, say, turns out Mahler’s Sixth very majestically (8)"," MAESTOSO – MAEST[r]O (Karajan, say, turns out Mahler’s Sixth) SO (very) ",73
19 Searching question leaves monarch trembling with fear (6), RAKING – R [qu]AKING (question leaves monarch trembling with fear) ,68
8. REPORTER Press employee to have a half of real ale (8),RE[al] + PORTER – a reporter is an employee of the press ,57
9. HOMER Striking achievement of American flier returning to base (5),Double definition – a home run in baseball (made by a striker) and a homing pigeon ,83
"10. TATE Gallery in New York, for example, unopened (4)",[s]TATE ,8
"11. FEDERALIST Constitution’s supporter supplied ruler with an agenda, for example (10)",FED (supplied) + ER (the Queen – a ruler) + A LIST ,51
12. THOMAS Seeker of proof getting nothing in maths wrong (6),O in MATHS* – reference to Doubting Thomas ,43
"14. EVERYONE Part of chore very onerous for people, without exception (8)",Hidden in chorE VERY ONErous ,29
"15. WRITERS Wordsmiths assembled work, in theory, so oddly (7)",Odd letters of WoRk In ThEoRy So ,33
17. INVERSE One with shattered nerves? Just the opposite (7),I + NERVES* ,12
