clue,exp,len
18  What professor did wrong in lecture (6),   TAUGHT (sounds like [in lecture] TORT [a wrong]) TAUGHT TAUGHT (imparted knowledge; what professor did)  ,108
"21  Dreadful complaint of two windbags (6,9)",   DOUBLE (two) + PNEUMONIA (disease of the lungs [windbags is an old facetious term for the lungs]) DOUBLE PNEUMONIA DOUBLE PNEUMONIA (serious illness of both lungs)  ,168
23  Squeeze into shape once actual start of diet’s embraced (7),    (EX- [former; once] + (D [first letter of {start of} DIET] contained inTRUE [actual]) EX TRU (D) E EXTRUDE (force out to make rods or tubes; squeeze into shape)  ,166
24  Turn over illegally imported wine (7),   RAN (illegally imported) + SACK (old name for dry white wine) RAN SACK RANSACK (search thoroughly; turn over)  ,114
"25  Rascal’s hat, say, Derby? (10)","   ‘S CAP (‘s hat) + EG (for example, say) + RACE (the Epsom Derby is a horse RACE) S CAP EG RACE SCAPEGRACE (incorrigible rascal)  ",132
"26  Old English musician using the bus or car , briefly (4)","   BY(using) + RD (road, briefly) which taken together could describe using a car or a bus  BY RD BYRD (reference William BYRD [1538 – 1623], English composer of the Renaissance period)  Down ",192
"1  At home after missing work to accept special kinky deliveries (3,4)",   (OFF [missing work] + IN [at home]) containing (to accept) SP (special) OFF (SP) IN OFF SPIN (balls bowled in cricket [deliveries] that deviate from a straight light [kinky])  ,179
"2  Regularly missed him on cat, say, at sea? (9)",  ,2
1 THIEVE Article about that is very appropriate (6)," THE (article) around {IE (that is, id est) + V (very)} ",56
4 HALLOWED Public building due to be consecrated (8), HALL (public building) + OWED (due) ,37
"9 REPENT Regret past evil or heartless present, perhaps (6)", (PRE[s]ENT)* [* = perhaps] ,28
10 BROTHERS Relativeswho join a religious order (8), Double definition ,19
12 EGOMANIA This can provide an image that includes love – for oneself? (8)," After taking an anagram ‘this [the answer]can provide’ AN IMAGE around O (love) ‘Love’ doing double duty here. The more love the better, though! ",146
13 CHUKKA Time for some horse-play? (6), Cryptic definition A ‘chukka’ is one of six divisions in which a polo match is divided. Not that I was aware of it – I am just relying on Mrs Chambers. ,153
15 OVID Classical author I’d nothing against at first (4)," I’D preceded by {O (nothing) + V (against, versus)} ",53
"16 CHANCELLOR Fortune, pounds, gold – all go into his purse (10)"," CHANCE (fortune) + L,L (pounds) + OR (gold) ",45
"19 CHESS MATCH The mating game (5,5)", Cryptic definition ,20
20 PROP Support pair going to work (4)," PR (pair, abbreviated) + OP (work, opus (also abbreviated)) 23 ANDEAN Dan and Ena ramble about S. American mountain range (6) (DAN + ENA)* [* = ramble] ",153
25 BONHOMIE In boom he reacts with exuberant friendliness (8), (IN BOOM HE)* [* = reacts] ,28
"27 TALK OVER Assume control and show one around (4,4)"," Double definition …. …. I guess. One of my last three in. Has to be this, doesn’t it? Though ‘assume control’ points in the direction of TAKE OVER. And the second part of the clue? Don’t ask me. ",196
28 CRAYON Examine a name written in coloured pencil (6), CON (examine) around RAY (a name) Another of my ‘last three in’ as I was reluctant to equate ‘examine’ and ‘con’. ,115
29 CRITERIA One involved with erratic standards (8), (I (one) + ERRATIC)* [* = involved] ,37
"30 REARED Are in debt, but managed to bring up the children (6)", ARE is clearly in the RED (in debt) Down ,42
1 TORPEDO Naval weapon or depot at sea (7), (OR DEPOT)* [* = at sea] ,26
2 IMPROVISE One’s seen in better make up (9), I’S (one’s) inside IMPROVE (better) ,37
3 VANDAL Old German destroyer still active today (6), Double / Cryptic definition Blame it on the Germans! ,54
5 ACRE Portarea (4), Double definition ,19
"6 LATCHKEY They lack co-ordination, these problem children (8)", (THEY LACK)* [* = co-ordination] The definition is not really perfect but it’s clear what Dante wants us to see. ,114
"7 WRECK In the main, it’s a disaster (5)", Cryptic definition ,20
8 DESPAIR The padre is sunk in gloom (7), (PADRE IS)* [* = sunk] Some might question the anagram indicator but for me it’s more ‘the’ that bothers me. ,110
11 BIGHEAD Conceited boss? (7), A boss is a ‘big head’ and a ‘bighead’ is a conceited person. ,63
"14 KNOCK ON Such an effect goes further in Rugby infringement (5,2)", Double definition I think the answer should be hyphenated. ,60
"17 LORD MAYOR In speech, commend senior citizen (4,5)"," I assume it’s meant to be a homophone [in speech] of LAUD (commend) + MAJOR (senior) …. …. but, in my opinion, it’s not. And if you take ‘senior citizen’ to describe ‘mayor’, then there’s actually no separate definition. ",222
"18 ESCALOPE Get out, and look inside, a dish of meat (8)", ESCAPE (get out) with LO (look) inside ,40
"19 CHAOTIC Being confused, it is sent up in the wrong coach (7)", Reversal [sent up] of IT inside (COACH)* [* = wrong] ,54
21 PREENED Put down in the correct order (7)," Cryptic definition The last of my ‘last three in’, my last one in, actually. My Guardian solving partner helped me out here. On reflection, a very good cd. ",157
22 CHARGE What it costs to service batteries (6), Double definition Or is it triple? ,36
24 DELHI I held wrong capital (5), (I HELD)* [* = wrong] ,23
1 CLAMANT Petitioner lets one go that’s noisy (7)," CLA(i)MANT (“petitioner”, letting I go) ",41
5 TEMPEST European politician in tax storm (7)," E(uropean) MP (“politician”) in TEST (“tax”) 9, ",49
"15 PETER PRINCIPLE Disciple with virtue gives explanation for incompetence (5,9)", PETER (“disciple”) with PRINCIPLE (“virtue”) ,46
"1 STATIST Government backer, round lunchtime, seen in streets (7)"," An envelope (‘seen in’) of AT I (at one, ’round lunchtime’) in ST ST (‘streets’). ",83
5 PARTITA A hint about possessing skill for some 17 (7)," An envelope (‘possessing’) of ART (‘skill’) on PITA, a reversal (‘about’) of A TIP (‘a hint’). ",96
10 FOLK People making 17 (4), Double definition. ,20
"11 JOHN THOMAS Male member of Apostles (4,6)", Double definition. ,20
"12 PLAY ON Power to provide what follows 9 (4,2)", A charade of P (‘power’) plus LAY ON (‘provide’); see 9D. ,59
13 FANFARES 17 to 12 trumpets from devotees accepting cost (8), An envelope (‘accepting’) of FARE (‘cost’) in FANS (‘devotees’). ,66
14 ASPERSION Slur like individual admitting onset of inebriation (9), An envelope (‘admitting’) of I (‘onset ofInebriation’) in AS (‘like’) plus PERSON (‘individual’). A fine surface. ,115
"16 SWING 17, something a child might 12 (5)", Double definition. ,20
"17 MUSIC Score century, after current problem recedes (5)"," A charade of MUSI, a reversal (‘recedes’) of I (‘current’) plus SUM (‘problem’); plus C (‘century’). ",102
"19 ROCK GROUP Sweet stuff wife’s taken from mature people making 17 (4,5)"," A charade of ROCK (‘sweet stuff’; for those who do not know, a stick-shaped and generally peppermint-flavoured candy traditionally associated with seaside resorts) plus GRO[w] UP (‘mature’) minus the W (‘wife’s taken from’). ",226
23 SOFTBALL Piano used with party game (8), A charade of SOFT (‘piano’) plus BALL (‘party’). ,50
24 NAPALM Ally in war zone’s weapon there (6)," An envelope (‘in’) of PAL (‘ally’) in NAM (Vietnam, ‘war zone’, also referenced in the definition as ‘there’). ",112
"26 BOWLED OVER Impressed with vessel by English port (6,4)", A charade of BOWL (‘vessel’) plus E (‘English’) plus DOVER (‘port’). ,70
27 PUNK 12 words with king’s 17 (4)," 12A is PLAY ON, and PUN is a play on words; plus K (‘king’). ",62
"28 OYSTERS 9, perhaps, fancy sort? Yes! (7)"," An anagram (‘fancy’) of ‘sort yes’, the reference in the definition is to the reputation of OYSTERS as an aphrodisiac. ",120
"29 ADDRESS Deal with Bill, needing bandage (7)", A charade of AD (‘bill’) plus DRESS (‘bandage’). Down ,55
"2 TROILUS Labour to protect right country, one in 12 7 (7)", An envelope (‘to protect’) of R (‘right’) in TOIL (‘labour’) plus US (‘country’). The definition is a reference to Shakespeare’s Troilus and Cresida. ,151
3 TOKAY Tea picked up and fine wine (5)," A charade of T (‘tea picked up’) plus OKAY (‘fine’). And a fine wine it is,too. ",81
"4 SEJANUS Roman commander‘s extremely snide, a two-faced fellow (7)"," A charade of SE (‘extremelySnidE‘) plus JANUS (‘a two-faced fellow’ – a Roman god, actually, with two faces to look ahead and to the past). ",141
6 ATTUNE Adjust some 17 for the audience (6), A homophone (‘for the audience’) of A TUNE (‘some 17’). ,57
"7 TROJAN WAR Hacker’s tool, escalating bleak conflict (6,3)"," A charade o f TROJAN (a type of computer malware, ‘hacker’s tool’) plus WAR, a reversal (‘escalating’ in a down light) of RAW (‘bleak’). ",138
8 TRADE-IN 17 to accompany a German exchange (5-2)," A charade of TRAD (traditional jazz, ’17’ MUSIC) plus EIN (‘a German’). 9 THE FOOD OF LOVE 17 man stops breaking off to do nothing (3,4,2,4) An envelope (‘stops’) of HE (‘man’) in TFOODOF, an anagram (‘breaking’) of ‘off to do’ plus LOVE (‘nothing’). The definition ’17’ MUSIC refers to the famous quotation from Twelfth Night, continued in ",342
12A: 1  Fund opportunity to see West Indies being dismissed by England (5), ENDOW wiNDOW (opportunity) with the ‘WI’ (West Indies) ‘dismissed’ and replaced by E (England) ,96
"4  Extend scope of attack to include US property (6,3)"," BRANCH OUT BOUT (attack, as in a bout of flu) round or ‘including’ RANCH (US property) ",88
9  Relative performance indicator for American students gains currency in Africa (7), GRANDPA GPA (‘Grade Point Average’ – ‘performance indicator for American students’ – a new one for us) round or ‘gaining’ RAND (South African currency unit) ,158
10  Swingers’ bar! (7), TRAPEZE Cryptic definition ,28
11  Character displayed by those cycling (5), ETHOS THOSE with the last letter moved to the front or ‘cycling’ ,66
12  Weeklong courses about distance learning (9)," KNOWLEDGE An anagram of WEEKLONG (anagrind is ‘courses’) round D (distance) 13  5 rearranged 18 using extremes of speech, rather than central characters (4,4) JEAN RHYS An anagram of JANe eYRE (18ac) with the middle two letters or ‘central characters’ replaced by S and H (first and last letters or ‘extremes’ of ‘speech’ – anagrind is ‘rearranged’ ",350
"14  Workplace reveals something, withholding papers under review (6)", STUDIO OUTS (reveals something) round or ‘withholding’ ID (papers) all reversed or ‘under review’ ,99
16  Smart accessory makes little difference to car tax (6)," CRAVAT CAR with the last letter moved forward – ‘a little difference’ + VAT (tax) 18  6 work one month with miserable beast, getting nothing out of him (4,4) JANE EYRE JAN (January – ‘one month’) EEYoRE (miserable beast – but one of our favourites!) with the ‘o’ (nothing) missing or ‘getting out’ ",299
"21  Computer start-up in role reversal, pursuing high-street retailer (9)", BOOTSTRAP PART (role) reversed after or ‘pursuing’ BOOTS (high-street retailer) ,81
22  Really up for it or really gutted? (5), RANDY If you ‘gut’ or take the middle letters out of ‘really’ you get R AND Y ,79
24  Every so often Monday is OK to make return journey (7), ODYSSEY Alternate letters (‘every so often’) of MOnDaY iS + YES (OK) reversed or ‘making return’ ,98
25  Source of heat in contact with plastic fibre cladding (7), BONFIRE ON (in contact with) in or ‘clad by’ an anagram of FIBRE – anagrind is ‘plastic’ ,90
26  Turn after smashing up desk to run away (9), SKEDADDLE ADDLE (‘turn’ – as in ‘go off’) after an anagram of DESK – anagrind is ‘smashing up’ ,96
27  Gradually move closer to land with border (5), EDGED EDGE (gradually move) D (last letter or ‘closer’ to ‘land’) Down ,72
1  High-flier – probably not putting much in – getting this result (5)," EAGLE We think this must be a golf reference, but if so the wordplay is not as clear as it might be – an EAGLE is a score of 2-under-par, which for most holes would probably mean that the golfer would not have done ‘much putting’ in order to achieve ‘this result’ ",265
2  Tragedy perhaps engulfing Switzerland’s former capital (7)," DRACHMA DRAMA (tragedy perhaps) round or ‘engulfing’ CH (Switzerland) 3  Unexpectedly, wage rises do double as 13 work with 18 for inspiration (4,8,3) WIDE SARGASSO SEA An anagram of WAGE RISES DO AS and AS (‘double’) – anagrind is ‘unexpectedly’. Apparently 18ac was the inspiration of this book by 13ac ",306
"4  Result of fighting to live without servant (5,3)", BLACK EYE BE (live) round or ‘without’ LACKEY (servant) ,57
