clue,exp,len
"19 Turn, or intend to turn, Communist (7)", MEANDER MEAN [intend] + a reversal [to turn] of RED [Communist] ,65
22 Warm place in the singing lesson (5), INGLE Hidden in singING LEsson ,32
7 Fizzy gin and it does lead to organic decomposition (9), DIGESTION Anagram [fizzy] of GIN and IT DOES – a great clue to start us off ,77
8 Storyline involving international aviator (5), PILOT PLOT [storyline] round I [international] ,48
9 Setter’s into dirty books to get first of six basic principles (9), RUDIMENTS I’M [setter’s] in RUDE [dirty] NT [books] + S[ix] ,61
10 Fastener made by special workers on ship (5), SCREW S [special] CREW [workers on ship] ,42
12 Series of steps looks hard to an audience (6), STAIRS Sounds like [to an audience] ‘stares’ [looks hard] ,59
13 Piece in newspaper covering Steptoe & Son? (8)," FRAGMENT RAGMEN [Steptoe and Son, for example] in FT [Financial Times – paper] ",80
16 Terrible film about Newgate’s first jailer (7), TURNKEY TURKEY [terrible film] round N[ewgate] ,48
"19 Snap shut? (5,2)"," CLOSE UP Double definition, the first having a hyphen ",55
"22 Graph in Chapter 1 redrawn (3,5)", PIE CHART Anagram [redrawn] of CHAPTER I ,42
25 Doctor taking drug to poor lad in madhouse (6), BEDLAM BM [Bachelor of Medicine – which we’re more used to seeing as MB – doctor] round E [drug] + an anagram [poor] of LAD ,125
27 Endless destitution is plain for all to see (5), OVERT [p]OVERT[y] [destitution] ,33
"28 Aircraft got diverted around Zimbabwean leader’s la-la land (6,3)", PLANET ZOG PLANE [aircraft] + an anagram [diverted] of GOT round Z[imbabwean] ,79
29 Attach an inner layer to navy fabric (5), LINEN LINE [attach an innerlayer] + N [navy] ,46
30 Soldier on exercise to reverse changes (9), PERSEVERE PE [exercise] + an anagram [changes] of REVERSE – I liked the misdirection Down ,91
1 Note added to unusual tune for dance (6), MINUET MI [note] + an anagram [unusual] of TUNE ,49
2 Area embracing state’s belief system (8), RELIGION REGION [area] round LI [state? – I don’t understand this one] ,72
3 Unkind people decapitated animals (6), OTTERS [r]OTTERS [unkind people] ,34
4 Pope and priest working on disagreement (7), PONTIFF P [priest] + ON [working] + TIFF [disagreement] ,57
5 Drama series set in computerless IT company! (6), SITCOM Hidden in computerlesS IT COMpany ,42
6 Adolescent going to Post Office for illicit liquor (6), POTEEN PO [Post Office] + TEEN [adolescent] ,45
11 Boy standing to welcome Hungary’s first writer (4), DAHL Reversal [standing] of LAD [boy] round H[ungary] ,55
14 Woman in short uniform (3), EVE EVE[n] [uniform] ,22
16 List drug written up as class A (3-3), TIP TOP TIP [list] + a reversal [written up] of POT [drug] ,60
17 Sound of dry grass (3), RYE Sounds like ‘wry’ [dry] ,29
18 Starts to eat dry and mouldy cheese (4), EDAM First letters of Eat Dry And Mouldy ,42
20 Vet with ideas about drug (8), SEDATIVE Anagram [about] of VET and IDEAS ,43
21 Lecturer tucked into hot cake (7), STOLLEN L [lecturer] in STOLEN [hot] ,38
"23 Six surrounding American in pub to no avail (2,4)", IN VAIN VI [six] round A [American] in INN [pub] ,50
24 Worry about Tory leader joining large organisation restricting free trade (6), CARTEL CARE [worry] round T[ory] + L [large] ,46
25 Drive away with panini filling during celebration (6), BANISH [pa]NI[ni] in BASH [celebration] ,41
1 Shakespearean heroine to take a moment? (8), BEATRICE – BE A TRICE (to take a moment) ,42
5 Clergyman backed attempts to disregard old borders (6), VERGES – REV (clergyman) reversed (backed) G[o]ES (attempts to disregard old) ,79
10 Fruit served up by a mostly noisy party (7), AVOCADO – A VOCA[l] (mostly noisy) DO (party) ,47
11 Love? Turned on by slender girls primarily (7), NOTHING – ON reversed (turned) THIN (slender) G[irls] (girls primarily) ,73
"12 A discussion about fourth dimension, mostly, or stuff with positrons (10)"," ANTIMATTER – A NATTER (a discussion) around (about) TIM[e] (fourth dimension, mostly) ",87
13 Soot or mark in formal wear I expunged (4), SMUT – M (mark) in SU[i]T (formal wear I expunged) ,52
"15 Follow Henry in various places, avoiding river (5)"," HOUND – H (Henry) [r]OUND (in various places, avoiding river) ",63
17 Sad mistake cutting into past fruit plant (9), BLUEBERRY – BLUE (sad) plus ERR (mistake) in (cutting into) BY (past) ,71
18 Obstruction about to block pub trip (9), BARRICADE – CA (about) in (to block) BAR (pub) RIDE (trip) ,60
19 Facility of pinball machine uncovered around start of game (5), NUDGE – NUDE (uncovered) around G[ame] (start of game) ,56
21 Staff adopting American way (4), ROAD – ROD (staff) around (adopting) A (American) ,51
"22 One a Latin excitedly consumed, such as pizza or spaghetti? (10)", ITALIANATE – I (one) plus an anagram (excitedly) of A LATIN plus ATE (consumed) ,81
26 Is accepting of film star’s initial reserve (7), ICINESS – IS around (accepting of) CINE (film) S[tar] (star’s initial) ,72
27 Material to construct city prison in an instant (7), MECCANO – EC (city) CAN (prison) in MO (an instant) ,53
28 Gemstone Roman Catholic observed in the Heavenly City? (6), ZIRCON – RC (Roman Catholic) in (observed in) ZION (the Heavenly City) ,72
29 Shakespearean character I study recalled in current movement? (8), BENEDICK – I DEN (study) reversed (recalled) in BECK (current movement) Down ,78
1 Director managed to get in shoot before end of month (7), BRANAGH – RAN (managed) in (to get in) BAG (shoot) [mont]H (end of month) ,75
2 Advanced attack in the offing? (5), ABOUT – A (advanced) BOUT (attack) ,36
"3 Country free to invite in present-day soccer team (4,6)", REAL MADRID – REALM (country) RID (free) around (to invite in) AD (present-day) ,81
4 Conservative line not considered as influence (5), CLOUT – C (Conservative) L (line) OUT (not considered) ,56
6 Pulses not initially seen as food (4), EATS – [b]EATS (pulses not initially seen) 7 “I’d like to throttle Liberal” (left-winger looked dim) (9) GLIMMERED – GIMME (I’d like) around (to throttle) L (Liberal) plus RED (left-winger) ,191
"8 Attractive and lively, ignoring priest (7)"," SIGHTLY – S[pr]IGHTLY (lively, ignoring priest) ",49
9 Wavering? Harden up with instant injection (8)," INSECURE – INURE (harden up) around (with … injection) SEC (instant) 14 Tumbledown beach manor not expensive in Nice (1,3,6) À BON MARCHÉ – an anagram (tumbledown) of BEACH MANOR ",180
"16 Less prepared, less strong, lacking power, having skirted study (9)"," UNREADIER – [p]UNIER (less strong, lacking power) around (having skirted) READ (study) ",88
17 Annoying and bumptious about time given to revolutionary sex (8), BRATTISH – BRASH (bumptious) around (about) T (time) and IT (sex) reversed (revolutionary) ,92
18 German city dismissing new Australian composer (7), BERLIOZ – BERLI[n] (German city dismissing new) OZ (Australian) ,65
20 Detective generally satisfied about house’s chain attachment (7), EYEHOOK – EYE (detective) OK (generally satisfied) around (about) HO (house) ,78
23 Some of them mulled over a vulgar comment? (5), LUMME – hidden (some of) reversal (over) in ‘thEM MULled’ ,59
24 Counters early characters about a source of illumination (5), ABACI – ABC (early characters) around (about) A plus I[llumination] (source of illumination) ,94
1 METTLE Courage reportedly iron? (6),  sounds like METAL (iron) ,27
4 SPLATTER Second dish or some liquid? (8),  S (second) PLATTER (dish) ,28
9 SCREAM Joke about participating in trick (6),  RE (about) in SCAM (trick) ,29
"10 CALAMINE Lotion powder from California, a lucrative source (8)",  CAL (california) A MINE (lucrative source) ,45
12 CHAMELEON One often changing drink meets writer at Christmas on return (9),"  CHA (drink) ME (writer, of the clue) LEON (christmas = NOEL, reversed) ",73
13 CLOSE Almost equal in end (5),  double def ,13
"14 ANNUS MIRABILIS Criminal ruins man’s alibi for period – remarkable! (5,9)",  RUINS MANS ALIBI* ,20
"17 CROCODILE TEARS Put on grief crier acted – so low, almost perverse (9,5)",  CRIER ACTED SO LOw (almost) ,30
21 AISLE Supermarket feature in Paisley (5),  hidden in pAISLEy ,20
"22 RENASCENT Becoming vigorous again, disregarding odds, urge on climb? (9)","  REN (uRgE oN, even letters) ASCENT (climb) ",45
24 FOOTSTEP Old Labour leader’s backing favourite for short distance (8),"  FOOT’S (old labour leader = michael foot) TEP (favorite = PET, reversed) ",75
25 CARAFE Container artist used in restaurant (6),  RA (artist) in CAFE (restaurant) ,35
26 ENTIRETY Whole lot of virulent ire – typical! (8),  hidden in “..virulENT IRE TYpical!” ,38
27 SEVERE Harsh energy cut earlier (6),  SEVER (cut) E (energy) Down ,30
1 MUSICIAN One producing notes for notes? (8),  cryptic def ,14
2 TERRAIN Prepare to protect monarch’s land area (7),  TRAIN (prepare) containing ER (monarch) ,42
"3 LEAVE Navy, no longer having case to be stationed in shelter, depart (5)","  AV (nAVy, without case) in LEE (shelter) ",43
"5 PLAIN SAILING Easy progress in scheme to house one son – invalid (5,7)",  [PLAN (scheme) contains I (one)] S (son) AILING (invalid) ,60
6 ANARCHIST One hostile to government Thracians reconstructed (9),  THRACIANS* ,13
7 TRIPOLI Capital journey on liner is just starting (7),  TRIP (journey) OLI (starting characters of “..On Liner Is”) ,62
8 REEFER Tree fern is too much for boat worker (6),  dropping extreme letters of “tREE FERn…” ,43
"11 BEWILDERMENT Get less manageable – intended, it’s said, to bring about state of confusion (12)",  BE WILDER (get less manageable) MENT (sounds like MEANT – intended) ,70
15 SUCCESSOR He follows US soccer played after first of September (9),"  US SOCCER* after S (start of September) 16 AS IT WERE Could be sweatier, so to speak (2,2,4)  SWEATIER* – humble request to retire this clue, seen it too often in the past 6 months ",183
18 RESHOOT Take Two at Hollywood? (7),  cryptic def ,14
19 AVERAGE Mediocre leader leaves party – anger follows (7),"  rAVE (party, without its leading letter) RAGE (anger) ",56
"20 WAFFLE Vague talk, very loud in country, yet to finish (6)","  FF (very loud) in WALEs (country, unfinished) ",48
"7  County town girl, coming out, reversed car (7)", BEDFORD DEB (girl coming out) reversed + FORD (car) ,53
"9  Cast plays? (4,3)", ACTS OUT An anagram of CAST with the anagrind OUT in the solution ,67
10  Send outpublication (5), ISSUE Double definition ,25
11  One-star review by Her Majesty provokes storm from a particular direction (3-6), NOR-EASTER An anagram of ONE-STAR (anagrind is ‘review’) + ER (Her Majesty) ,77
"12  More than one being present, I tie shoelaces inside (8)"," ENTITIES Hidden in or ‘inside’ presENT I TIE Shoelaces 14  See 4 Down 16  An unaired gag, reworked prior to seasonal finale – for spirit (with 19?) (8,5) GUARDIAN ANGEL An anagram of AN UNAIRED GAG (anagrind is ‘reworked’) + L (last letter or ‘finale’ of ‘seasonal’) ",268
19  Band‘s victory songs ignoring the 10 (5), WINGS WIN (victory) sonGS without or ‘ignoring’ ‘son’ (issue – 10 across) ,75
"21  Once money’s disregarded, bell-ringing party’s most important (8)"," CHIEFEST CHImE-FEST – a fanciful term for a ‘bell-ringing party’ without or ‘disregarding’ the ‘m’ (money) 23/17d  Fellow having left, festive charm’s cultivated one night (9,3) CHRISTMAS EVE An anagram of fESTIVE CHARM’S with the ‘f’ (fellow) omitted or ‘having left’ – anagrind is ‘cultivated’ ",297
25  Drops everything in empty factories (5)," FALLS ALL (everything) in FactorieS (first and last letters, or ’empty’) ",74
27  Glance over upon hearing Hieroglyph cry (7)," EYEBALL A homophone (‘upon hearing’) of I (Hieroglyph, the setter) BAWL (cry) ",79
"28  Film and detailed 26 – upset in the end, James Stewart elates (7)", UPLIFTS UP (Pixar film) LIFe (26 down) without the last letter or ‘detailed’ + S and T (last letters or ‘in the end’ of JameS StewarT) reversed or ‘upset’ – the clue that led us to the theme! Down ,198
1  Lyrics regularly displaying good sense (4), ODES Alternate or ‘regular’ letters of gOoD sEnSe ,51
"2  For the present, a row ultimately about European border (2,7)", AD INTERIM A DIN (row) T (last or ‘ultimate’ letter of ‘about’) E (European) RIM ( border) ,92
3  Director‘s an international artist (5)," CAPRA CAP (International) RA (artist) – Frank Capra, the Director of the thematic film 4/22/14a  Fancy meeting you here – in Lilliput? (3,1,5,5) IT”S A SMALL WORLD One could say about Lilliput: IT’S A SMALL WORLD ",214
5  Mammal going after Prince Harry (6), POTTER OTTER (mammal) going after P (prince) ,46
6  Leading man Balls was obtrusively conspicuous (6), STARED STAR (leading man) ED (Ed Balls) ,41
7  Perhaps lie by a medieval castle’s outer wall (6), BAILEY An anagram of LIE BY A – anagrind is ‘perhaps’ ,55
8  Tips up public ballot boxes (9), OVERTURNS OVERT (public) URNS (ballot boxes) ,46
13  Athenian character shows up in Guatemala (3), ETATAU Hidden and reversed (‘turns up’) in GUATemala – thanks to WordPlodder for pointing out the error – more haste less speed! ,130
14  Extraordinary starter of whelks and poached flounder (9)," WONDERFUL W (first letter or ‘starter’ of ‘whelks’) and an anagram of FLOUNDER – anagrind is ‘poached’ 15  Experiencing difficulties, hits one up for change (2,3,4) IN THE SOUP An anagram of HITS ONE UP -anagrind is ‘for change’ ",230
17  See 23 Across 18  Former secret police section stopping circulation of claret? (6), STASIS STASI (former secret police) S (section) ,49
19  Period in musical when tenor’s substituted note (6), WICKET WICKEd (musical) with T (tenor) replacing or ‘substituting for’ ‘D’ (note) ,83
20  Dickinson’s last verse about butterflies (6), NERVES N (last letter of ‘Dickinson’) + an anagram of VERSE – anagrind is ‘about’ ,83
"22  See 4 24  For instance, taking time to pause (4)", STAY SAY (for instance) round or ‘taking’ T (time) ,52
1 DETERGENT Stop man getting cleaner (9),"  DETER=”Stop”, plus GENT=”man” ",32
6 MOCHA Doctor has tea or coffee (5),"  M[edical] O[fficer]=”Doctor”, plus CHA=”tea” ",47
