,clue,exp,is_anagram,is_homophone,is_double,is_cryptic,is_contain,is_reverse,is_alternate,is_init,is_delete,is_charade,is_&lit,is_hidden,is_spoonerism,is_palindrome
86268,Pressure to break up major retailer , (PRESSURE TO)* [* = break up] ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18941,Bread's prepared in secret chamber , SERDAB – an anagram (prepared) of BREAD’S ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26794,"Ankle, say, is wrenched as this – it's triple-bonded ", ALKYNE  Composite anagram – (ANKLE SAY)* = AS ALKYNE ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
72450,Fails to mature topside of beef — roast ruined ," the top letter of Beef, put into an anagram with (B roast)* ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
29438,Song raises crew's help at sea ," An anagram (‘at sea’) of ‘raises crews help’, for George Michael’s song. ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
54275,Sad sound from gnu struggling in the mud? ," anagram (struggling) of GNU in SILT (mud) – a sob, archaic ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
126544,  Most stylish  female in office ,"   POSHEST  - SHE(female) in POST(office)   3   No sons of gloom will be excited by  this set of love poems  (4,2,7)   SONG OF SOLOMON  - anagram of NO,SONS,OF,GLOOM   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
4873,"cry, all upset and emotional ", *(I CRY ALL) ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45174,It may provide accompaniment to Pinafore production ,(TO PINAFORE)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
96260,Tall rogue pummelled offensive drunk , (Tall rogue)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109490,"Close to fibula, peasant hurt  foot  "," ANAPAEST: (fibul)A-(peasant )*; 2 short syllables followed by 1 long one; 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
55746,Barrage‘s fluid seal broken , (fluid seal)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
102967,  T-toast's out for  those obsessed with their figures ! ,"   STATTOS  -anagram('out') of TTOASTS. Informal word for statistician, particularly someone interested in the statistics of sport.   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
113818," Stage  right, Oscar to play guitar "," ROSTRUM - R O STRUM 2  Please understand  term gent now misused when feeding dog (4,3,2,5) DONT GET ME WRONG - anagram* of TERM GENT NOW in DOG 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
61628,"Crop, perhaps, I hoard for cultivation "," HAIRDO : Anagram of(… for cultivation) I HOARD. Defn: An example of which;perhaps is the crop, where the hair is cut very short. ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
117306,  Unexpected  tourist angle about new  airport facility  ,"   TRANSIT LOUNGE  - (TOURIST ANGLE)* about N (new)   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
58377,Cruise too flipping grand for PC travel , M (grand) in *(CRUISE TOO). ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65758,Deny point took in about Goliath ," Goliath is Philistine’s alias when setting for the Financial Times. The wordplay could be G(goliath) in *EATEN, but that would involve an indirect anagram, so must be wrong. I suppose the answer could be NIGHTY, but that seems unlikely and equally impossible to parse. ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
6882,Very congested freeway on outskirts ," =”Very”. FULL=”congested”, with (way)*=”free-way” on its outskirts ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
85532,Doctor arranged yacht trips round island ," An envelope (’round’) of IS (‘island’) in PSYCHIATRT, an anagram (‘arranged’) of ‘yacht trips’. ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
84928,Consume high tea , (TEA)* [* = high] ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11047,Hospital cover up that may provide a costly lesson , (HOSPITAL COVER)* anagram=up ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35363,Terrible options heartless unit identifies ," anagram (terrible) of OPTIONS then UniT (heartless, no middle letters) ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
131387,"  Having no one in control , slide errs badly ","   RIDERLESS  -anagram('badly') of SLIDE ERRS   Down   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
111717,  Most stylish  female in office ,"   POSHEST  - SHE(female) in POST(office)   3   No sons of gloom will be excited by  this set of love poems  (4,2,7)   SONG OF SOLOMON  - anagram of NO,SONS,OF,GLOOM   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
122891,  Most stylish  female in office ,"   POSHEST  - SHE(female) in POST(office)   3   No sons of gloom will be excited by  this set of love poems  (4,2,7)   SONG OF SOLOMON  - anagram of NO,SONS,OF,GLOOM   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
74132,One suffering heat burns , Anagram of (suffering) HEAT BURNS SUNBATHER (one suffering heat burns) anagram and & Lit  Down Clue Wordplay Entry Clue Type ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70748,Claim fees wrongly for past crimes ," anagram (wrongly) of CLAIM FEES 31 INLIER Rocky outcrop, one overlooking meandering R. Nile (6) I (one) on (overlooking) anagram (meandering) of R NILE ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
51458," So described, the devil has to be furious with itself? ", FAITHLESS An anagram of HAS and ITSELF – anagrind is ‘furious’ ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70235,president possibly lacking wit ,  Anagram (‘possibly’ – that’s more like it) of A PRESIDENT. ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59180,Groomed acer and a decorative shrub , (acer and a)* = DRACAENA ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67646,"Unusually trite, fine Egyptian queen ", NEFERTITI (TRITE FINE)* (*unusually) ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
73540,Improperly press one for an answer , RESPONSE An anagram (‘improperly’) of ‘press one’. ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
130231,"  Must I hiss, rubbishing  reform movement ? ","   HUSSITISM  - anagram of MUST,I,HISS   Down   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
121524,  Stirring drama about  invasion force  ,"   ARMADA  -anagram of DRAMA, then A(about)   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
22595,"It has a thick skin, rougher than peel ",(THAN PEEL)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5651,"Openings in Associated Press and, unusually, Reuters "," APERTURES : AP(abbrev. for Associated Press, the American news agency) plus(and) anagram of(unusually) REUTERS (another news agency). Nice surface, putting 2 news agencies in the same clue. ",True,False,False,False,False,False,False,False,False,False,False,False,False,False
15532,Men twirl rags furiously in test of strength , ARM WRESTLING : Anagram of(furiously) MEN TWIRL RAGS. ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
39524,"Where women were confined by gaolers, I suspect ", Anagram (suspect) of GAOLERS I ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
91974,Hairy Fairy vagrant accepted in hotel ,(A (accepted) IN HOTEL)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25656,Youthful revellers wiped out after dropping one , anagram (out) of REVELLERS WiPED missing I (one) ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54066,Most high and mighty at this huge gathering , (at this huge)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44913,Erects set roughly to accommodate Neeson's first filmed audition , *(erects set) to accommodate N(eeson) ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38905,Rebuilding of the pits? It's an arresting call , — STOP THIEF — (of the pits)* ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11065,Favours meetings to be arranged after a series of problems , MEETINGS* anagram=arranged following prOBlems (a series of letters of) ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45764,Awfully untidy in the natural state ,  Anagram (‘awfully’) of UNTIDY. ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
132135,  Foreign money  scattered on ark ,"   KRONA  -anagram('scattered') of ON ARK   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
90040,Africans resign in a reorganisation , (RESIGN IN A)* [* = reorganisation] ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
66,Perhaps pink eggs with red tea? Romantic supper , SEGREGATED (10a: set apart) (EGGS RED TEA)*  ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
110571,  Bhutan's unusual  way of getting a tan ? ,"   SUNBATH  -anagram('unusual') of BHUTANS   
",True,False,False,False,False,False,False,False,False,False,False,False,False,False
9516,Element wrongly ionized dropping atomic number , (inoized – z (atomic number))* = IODINE TART ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2434,Ink-pad designed for press , *(INK-PAD) ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26843,"See 9 See 9 Not laid down by Article V, possibly ", An anagram (‘possibly’) of ‘article V’. ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56410,His team may be troubled by such lack of belief , ATHEISM : Anagram of(… may be troubled) HIS TEAM. Down ,True,False,False,False,False,False,False,False,False,False,False,False,False,False
